case_id,protein_id,selection_id,expected_class,method,R_model_kcal_mol,decision,outcome
q8gr64-pqq-la_model__conditioned_La__seed-1_sample-1,q8gr64-pqq-la_model,q8gr64-pqq-la_model__envelope_0e84aa21f1346d1a,Ca,envelope_mathematical,-405483.43332482094,Ca-supported,correct
q8gr64-pqq-la_model__conditioned_La__seed-1_sample-1,q8gr64-pqq-la_model,q8gr64-pqq-la_model__envelope_0e84aa21f1346d1a,Ca,envelope_operational,-405483.43332482094,Ca-supported,correct
q8gr64-pqq-la_model__conditioned_La__seed-1_sample-1,q8gr64-pqq-la_model,q8gr64-pqq-la_model__envelope_0e84aa21f1346d1a,Ca,envelope_origin,-405496.1341264245,Ca-supported,correct
q8gr64-pqq-la_model__conditioned_La__seed-1_sample-1,q8gr64-pqq-la_model,q8gr64-pqq-la_model__envelope_0e84aa21f1346d1a,Ca,released_static,-405497.40053161903,Ca-supported,correct
q8gr64-pqq-la_model__conditioned_La__seed-1_sample-1,q8gr64-pqq-la_model,q8gr64-pqq-la_model__envelope_0e84aa21f1346d1a,Ca,tenfold_precision,-405481.7711368918,Ca-supported,correct
q8gr64-pqq-la_model__conditioned_La__seed-1_sample-1,q8gr64-pqq-la_model,q8gr64-pqq-la_model__envelope_0e84aa21f1346d1a,Ca,tenfold_strict,-405481.76769023505,Ca-supported,correct
q8gr64-pqq-la_model__conditioned_La__seed-1_sample-3,q8gr64-pqq-la_model,q8gr64-pqq-la_model__envelope_0e84aa21f1346d1a,Ca,envelope_mathematical,-405481.9301744316,Ca-supported,correct
q8gr64-pqq-la_model__conditioned_La__seed-1_sample-3,q8gr64-pqq-la_model,q8gr64-pqq-la_model__envelope_0e84aa21f1346d1a,Ca,envelope_operational,-405481.9301744316,Ca-supported,correct
q8gr64-pqq-la_model__conditioned_La__seed-1_sample-3,q8gr64-pqq-la_model,q8gr64-pqq-la_model__envelope_0e84aa21f1346d1a,Ca,envelope_origin,-405492.8326380928,Ca-supported,correct
q8gr64-pqq-la_model__conditioned_La__seed-1_sample-3,q8gr64-pqq-la_model,q8gr64-pqq-la_model__envelope_0e84aa21f1346d1a,Ca,released_static,-405493.96486741287,Ca-supported,correct
q8gr64-pqq-la_model__conditioned_La__seed-1_sample-3,q8gr64-pqq-la_model,q8gr64-pqq-la_model__envelope_0e84aa21f1346d1a,Ca,tenfold_precision,-405480.3257744906,Ca-supported,correct
q8gr64-pqq-la_model__conditioned_La__seed-1_sample-3,q8gr64-pqq-la_model,q8gr64-pqq-la_model__envelope_0e84aa21f1346d1a,Ca,tenfold_strict,-405480.32343555073,Ca-supported,correct
q8gr64-pqq-la_model__conditioned_La__seed-1_sample-4,q8gr64-pqq-la_model,q8gr64-pqq-la_model__envelope_0e84aa21f1346d1a,Ca,envelope_mathematical,-405479.35848861845,Ca-supported,correct
q8gr64-pqq-la_model__conditioned_La__seed-1_sample-4,q8gr64-pqq-la_model,q8gr64-pqq-la_model__envelope_0e84aa21f1346d1a,Ca,envelope_operational,-405479.35848861845,Ca-supported,correct
q8gr64-pqq-la_model__conditioned_La__seed-1_sample-4,q8gr64-pqq-la_model,q8gr64-pqq-la_model__envelope_0e84aa21f1346d1a,Ca,envelope_origin,-405491.48231933184,Ca-supported,correct
q8gr64-pqq-la_model__conditioned_La__seed-1_sample-4,q8gr64-pqq-la_model,q8gr64-pqq-la_model__envelope_0e84aa21f1346d1a,Ca,released_static,-405492.8528387716,Ca-supported,correct
q8gr64-pqq-la_model__conditioned_La__seed-1_sample-4,q8gr64-pqq-la_model,q8gr64-pqq-la_model__envelope_0e84aa21f1346d1a,Ca,tenfold_precision,-405477.4283209779,Ca-supported,correct
q8gr64-pqq-la_model__conditioned_La__seed-1_sample-4,q8gr64-pqq-la_model,q8gr64-pqq-la_model__envelope_0e84aa21f1346d1a,Ca,tenfold_strict,-405477.42849455075,Ca-supported,correct
q92wy9-pqq-la_model__conditioned_La__seed-1_sample-0,q92wy9-pqq-la_model,q92wy9-pqq-la_model__envelope_95c60a681ae9e61a,La,envelope_mathematical,-405432.47556782776,La-supported,correct
q92wy9-pqq-la_model__conditioned_La__seed-1_sample-0,q92wy9-pqq-la_model,q92wy9-pqq-la_model__envelope_95c60a681ae9e61a,La,envelope_operational,-405432.47556782776,La-supported,correct
q92wy9-pqq-la_model__conditioned_La__seed-1_sample-0,q92wy9-pqq-la_model,q92wy9-pqq-la_model__envelope_95c60a681ae9e61a,La,envelope_origin,-405436.1761731127,La-supported,correct
q92wy9-pqq-la_model__conditioned_La__seed-1_sample-0,q92wy9-pqq-la_model,q92wy9-pqq-la_model__envelope_95c60a681ae9e61a,La,released_static,-405434.0985632278,La-supported,correct
q92wy9-pqq-la_model__conditioned_La__seed-1_sample-0,q92wy9-pqq-la_model,q92wy9-pqq-la_model__envelope_95c60a681ae9e61a,La,tenfold_precision,-405430.4773864062,La-supported,correct
q92wy9-pqq-la_model__conditioned_La__seed-1_sample-0,q92wy9-pqq-la_model,q92wy9-pqq-la_model__envelope_95c60a681ae9e61a,La,tenfold_strict,-405430.47706631804,La-supported,correct
q92wy9-pqq-la_model__conditioned_La__seed-1_sample-1,q92wy9-pqq-la_model,q92wy9-pqq-la_model__envelope_95c60a681ae9e61a,La,envelope_mathematical,-405428.2051725575,La-supported,correct
q92wy9-pqq-la_model__conditioned_La__seed-1_sample-1,q92wy9-pqq-la_model,q92wy9-pqq-la_model__envelope_95c60a681ae9e61a,La,envelope_operational,-405428.2051725575,La-supported,correct
q92wy9-pqq-la_model__conditioned_La__seed-1_sample-1,q92wy9-pqq-la_model,q92wy9-pqq-la_model__envelope_95c60a681ae9e61a,La,envelope_origin,-405430.53805989766,La-supported,correct
q92wy9-pqq-la_model__conditioned_La__seed-1_sample-1,q92wy9-pqq-la_model,q92wy9-pqq-la_model__envelope_95c60a681ae9e61a,La,released_static,-405426.9959162073,La-supported,correct
q92wy9-pqq-la_model__conditioned_La__seed-1_sample-1,q92wy9-pqq-la_model,q92wy9-pqq-la_model__envelope_95c60a681ae9e61a,La,tenfold_precision,-405425.00518547895,La-supported,correct
q92wy9-pqq-la_model__conditioned_La__seed-1_sample-1,q92wy9-pqq-la_model,q92wy9-pqq-la_model__envelope_95c60a681ae9e61a,La,tenfold_strict,-405425.0047129662,La-supported,correct
q92wy9-pqq-la_model__conditioned_La__seed-1_sample-2,q92wy9-pqq-la_model,q92wy9-pqq-la_model__envelope_95c60a681ae9e61a,La,envelope_mathematical,-405446.7556564892,La-supported,correct
q92wy9-pqq-la_model__conditioned_La__seed-1_sample-2,q92wy9-pqq-la_model,q92wy9-pqq-la_model__envelope_95c60a681ae9e61a,La,envelope_operational,-405446.7556564892,La-supported,correct
q92wy9-pqq-la_model__conditioned_La__seed-1_sample-2,q92wy9-pqq-la_model,q92wy9-pqq-la_model__envelope_95c60a681ae9e61a,La,envelope_origin,-405444.2172865425,La-supported,correct
q92wy9-pqq-la_model__conditioned_La__seed-1_sample-2,q92wy9-pqq-la_model,q92wy9-pqq-la_model__envelope_95c60a681ae9e61a,La,released_static,-405443.0483848102,La-supported,correct
q92wy9-pqq-la_model__conditioned_La__seed-1_sample-2,q92wy9-pqq-la_model,q92wy9-pqq-la_model__envelope_95c60a681ae9e61a,La,tenfold_precision,-405441.59672880586,La-supported,correct
q92wy9-pqq-la_model__conditioned_La__seed-1_sample-2,q92wy9-pqq-la_model,q92wy9-pqq-la_model__envelope_95c60a681ae9e61a,La,tenfold_strict,-405441.59379537666,La-supported,correct
q92wy9-pqq-la_model__conditioned_La__seed-1_sample-3,q92wy9-pqq-la_model,q92wy9-pqq-la_model__envelope_95c60a681ae9e61a,La,envelope_mathematical,-405432.91026500997,La-supported,correct
q92wy9-pqq-la_model__conditioned_La__seed-1_sample-3,q92wy9-pqq-la_model,q92wy9-pqq-la_model__envelope_95c60a681ae9e61a,La,envelope_operational,-405432.91026500997,La-supported,correct
q92wy9-pqq-la_model__conditioned_La__seed-1_sample-3,q92wy9-pqq-la_model,q92wy9-pqq-la_model__envelope_95c60a681ae9e61a,La,envelope_origin,-405437.7185248083,La-supported,correct
q92wy9-pqq-la_model__conditioned_La__seed-1_sample-3,q92wy9-pqq-la_model,q92wy9-pqq-la_model__envelope_95c60a681ae9e61a,La,released_static,-405434.14736613695,La-supported,correct
q92wy9-pqq-la_model__conditioned_La__seed-1_sample-3,q92wy9-pqq-la_model,q92wy9-pqq-la_model__envelope_95c60a681ae9e61a,La,tenfold_precision,-405429.8046506713,La-supported,correct
q92wy9-pqq-la_model__conditioned_La__seed-1_sample-3,q92wy9-pqq-la_model,q92wy9-pqq-la_model__envelope_95c60a681ae9e61a,La,tenfold_strict,-405429.787320751,La-supported,correct
q9l935-pqq-la_model__conditioned_La__seed-1_sample-0,q9l935-pqq-la_model,q9l935-pqq-la_model__envelope_722cdd31821909e8,Ca,envelope_mathematical,-405486.33339703636,Ca-supported,correct
q9l935-pqq-la_model__conditioned_La__seed-1_sample-0,q9l935-pqq-la_model,q9l935-pqq-la_model__envelope_722cdd31821909e8,Ca,envelope_operational,-405486.33339703636,Ca-supported,correct
q9l935-pqq-la_model__conditioned_La__seed-1_sample-0,q9l935-pqq-la_model,q9l935-pqq-la_model__envelope_722cdd31821909e8,Ca,envelope_origin,-405489.62791971135,Ca-supported,correct
q9l935-pqq-la_model__conditioned_La__seed-1_sample-0,q9l935-pqq-la_model,q9l935-pqq-la_model__envelope_722cdd31821909e8,Ca,released_static,-405489.4478354919,Ca-supported,correct
q9l935-pqq-la_model__conditioned_La__seed-1_sample-0,q9l935-pqq-la_model,q9l935-pqq-la_model__envelope_722cdd31821909e8,Ca,tenfold_precision,-405484.2868211063,Ca-supported,correct
q9l935-pqq-la_model__conditioned_La__seed-1_sample-0,q9l935-pqq-la_model,q9l935-pqq-la_model__envelope_722cdd31821909e8,Ca,tenfold_strict,-405484.28865914996,Ca-supported,correct
q9l935-pqq-la_model__conditioned_La__seed-1_sample-2,q9l935-pqq-la_model,q9l935-pqq-la_model__envelope_722cdd31821909e8,Ca,envelope_mathematical,-405484.49874651263,Ca-supported,correct
q9l935-pqq-la_model__conditioned_La__seed-1_sample-2,q9l935-pqq-la_model,q9l935-pqq-la_model__envelope_722cdd31821909e8,Ca,envelope_operational,-405484.49874651263,Ca-supported,correct
q9l935-pqq-la_model__conditioned_La__seed-1_sample-2,q9l935-pqq-la_model,q9l935-pqq-la_model__envelope_722cdd31821909e8,Ca,envelope_origin,-405491.81923402514,Ca-supported,correct
q9l935-pqq-la_model__conditioned_La__seed-1_sample-2,q9l935-pqq-la_model,q9l935-pqq-la_model__envelope_722cdd31821909e8,Ca,released_static,-405491.5913539396,Ca-supported,correct
q9l935-pqq-la_model__conditioned_La__seed-1_sample-2,q9l935-pqq-la_model,q9l935-pqq-la_model__envelope_722cdd31821909e8,Ca,tenfold_precision,-405483.5845613822,Ca-supported,correct
q9l935-pqq-la_model__conditioned_La__seed-1_sample-2,q9l935-pqq-la_model,q9l935-pqq-la_model__envelope_722cdd31821909e8,Ca,tenfold_strict,-405483.5818818106,Ca-supported,correct
q9l935-pqq-la_model__conditioned_La__seed-1_sample-3,q9l935-pqq-la_model,q9l935-pqq-la_model__envelope_722cdd31821909e8,Ca,envelope_mathematical,-405480.90806165425,Ca-supported,correct
q9l935-pqq-la_model__conditioned_La__seed-1_sample-3,q9l935-pqq-la_model,q9l935-pqq-la_model__envelope_722cdd31821909e8,Ca,envelope_operational,-405480.90806165425,Ca-supported,correct
q9l935-pqq-la_model__conditioned_La__seed-1_sample-3,q9l935-pqq-la_model,q9l935-pqq-la_model__envelope_722cdd31821909e8,Ca,envelope_origin,-405488.7904908599,Ca-supported,correct
q9l935-pqq-la_model__conditioned_La__seed-1_sample-3,q9l935-pqq-la_model,q9l935-pqq-la_model__envelope_722cdd31821909e8,Ca,released_static,-405488.7479575411,Ca-supported,correct
q9l935-pqq-la_model__conditioned_La__seed-1_sample-3,q9l935-pqq-la_model,q9l935-pqq-la_model__envelope_722cdd31821909e8,Ca,tenfold_precision,-405480.9072575421,Ca-supported,correct
q9l935-pqq-la_model__conditioned_La__seed-1_sample-3,q9l935-pqq-la_model,q9l935-pqq-la_model__envelope_722cdd31821909e8,Ca,tenfold_strict,-405480.9117289694,Ca-supported,correct
q9l935-pqq-la_model__conditioned_La__seed-1_sample-4,q9l935-pqq-la_model,q9l935-pqq-la_model__envelope_722cdd31821909e8,Ca,envelope_mathematical,-405487.77614074113,Ca-supported,correct
q9l935-pqq-la_model__conditioned_La__seed-1_sample-4,q9l935-pqq-la_model,q9l935-pqq-la_model__envelope_722cdd31821909e8,Ca,envelope_operational,-405487.77614074113,Ca-supported,correct
q9l935-pqq-la_model__conditioned_La__seed-1_sample-4,q9l935-pqq-la_model,q9l935-pqq-la_model__envelope_722cdd31821909e8,Ca,envelope_origin,-405490.5189129632,Ca-supported,correct
q9l935-pqq-la_model__conditioned_La__seed-1_sample-4,q9l935-pqq-la_model,q9l935-pqq-la_model__envelope_722cdd31821909e8,Ca,released_static,-405490.57682975265,Ca-supported,correct
q9l935-pqq-la_model__conditioned_La__seed-1_sample-4,q9l935-pqq-la_model,q9l935-pqq-la_model__envelope_722cdd31821909e8,Ca,tenfold_precision,-405484.70786153176,Ca-supported,correct
q9l935-pqq-la_model__conditioned_La__seed-1_sample-4,q9l935-pqq-la_model,q9l935-pqq-la_model__envelope_722cdd31821909e8,Ca,tenfold_strict,-405484.7077063343,Ca-supported,correct
q9z4j7-pqq-la_model__conditioned_La__seed-1_sample-1,q9z4j7-pqq-la_model,q9z4j7-pqq-la_model__envelope_5eba0c9b39ead1ee,Ca,envelope_mathematical,-405466.9682014313,Ca-supported,correct
q9z4j7-pqq-la_model__conditioned_La__seed-1_sample-1,q9z4j7-pqq-la_model,q9z4j7-pqq-la_model__envelope_5eba0c9b39ead1ee,Ca,envelope_operational,-405466.9682014313,Ca-supported,correct
q9z4j7-pqq-la_model__conditioned_La__seed-1_sample-1,q9z4j7-pqq-la_model,q9z4j7-pqq-la_model__envelope_5eba0c9b39ead1ee,Ca,envelope_origin,-405475.15315415483,Ca-supported,correct
q9z4j7-pqq-la_model__conditioned_La__seed-1_sample-1,q9z4j7-pqq-la_model,q9z4j7-pqq-la_model__envelope_5eba0c9b39ead1ee,Ca,released_static,-405466.9652434818,Ca-supported,correct
q9z4j7-pqq-la_model__conditioned_La__seed-1_sample-1,q9z4j7-pqq-la_model,q9z4j7-pqq-la_model__envelope_5eba0c9b39ead1ee,Ca,tenfold_precision,-405465.07548183104,Ca-supported,correct
q9z4j7-pqq-la_model__conditioned_La__seed-1_sample-1,q9z4j7-pqq-la_model,q9z4j7-pqq-la_model__envelope_5eba0c9b39ead1ee,Ca,tenfold_strict,-405465.0601610221,Ca-supported,correct
q9z4j7-pqq-la_model__conditioned_La__seed-1_sample-2,q9z4j7-pqq-la_model,q9z4j7-pqq-la_model__envelope_5eba0c9b39ead1ee,Ca,envelope_mathematical,-405476.4207961127,Ca-supported,correct
q9z4j7-pqq-la_model__conditioned_La__seed-1_sample-2,q9z4j7-pqq-la_model,q9z4j7-pqq-la_model__envelope_5eba0c9b39ead1ee,Ca,envelope_operational,-405476.4207961127,Ca-supported,correct
q9z4j7-pqq-la_model__conditioned_La__seed-1_sample-2,q9z4j7-pqq-la_model,q9z4j7-pqq-la_model__envelope_5eba0c9b39ead1ee,Ca,envelope_origin,-405479.34129336214,Ca-supported,correct
q9z4j7-pqq-la_model__conditioned_La__seed-1_sample-2,q9z4j7-pqq-la_model,q9z4j7-pqq-la_model__envelope_5eba0c9b39ead1ee,Ca,released_static,-405469.6848696391,Ca-supported,correct
q9z4j7-pqq-la_model__conditioned_La__seed-1_sample-2,q9z4j7-pqq-la_model,q9z4j7-pqq-la_model__envelope_5eba0c9b39ead1ee,Ca,tenfold_precision,-405475.2469417841,Ca-supported,correct
q9z4j7-pqq-la_model__conditioned_La__seed-1_sample-2,q9z4j7-pqq-la_model,q9z4j7-pqq-la_model__envelope_5eba0c9b39ead1ee,Ca,tenfold_strict,-405475.2483867697,Ca-supported,correct
q9z4j7-pqq-la_model__conditioned_La__seed-1_sample-3,q9z4j7-pqq-la_model,q9z4j7-pqq-la_model__envelope_5eba0c9b39ead1ee,Ca,envelope_mathematical,-405478.7451463738,Ca-supported,correct
q9z4j7-pqq-la_model__conditioned_La__seed-1_sample-3,q9z4j7-pqq-la_model,q9z4j7-pqq-la_model__envelope_5eba0c9b39ead1ee,Ca,envelope_operational,-405478.7451463738,Ca-supported,correct
q9z4j7-pqq-la_model__conditioned_La__seed-1_sample-3,q9z4j7-pqq-la_model,q9z4j7-pqq-la_model__envelope_5eba0c9b39ead1ee,Ca,envelope_origin,-405490.13199487265,Ca-supported,correct
q9z4j7-pqq-la_model__conditioned_La__seed-1_sample-3,q9z4j7-pqq-la_model,q9z4j7-pqq-la_model__envelope_5eba0c9b39ead1ee,Ca,released_static,-405488.87675400084,Ca-supported,correct
q9z4j7-pqq-la_model__conditioned_La__seed-1_sample-3,q9z4j7-pqq-la_model,q9z4j7-pqq-la_model__envelope_5eba0c9b39ead1ee,Ca,tenfold_precision,-405477.8654804025,Ca-supported,correct
q9z4j7-pqq-la_model__conditioned_La__seed-1_sample-3,q9z4j7-pqq-la_model,q9z4j7-pqq-la_model__envelope_5eba0c9b39ead1ee,Ca,tenfold_strict,-405477.8727549234,Ca-supported,correct
q9z4j7-pqq-la_model__conditioned_La__seed-1_sample-4,q9z4j7-pqq-la_model,q9z4j7-pqq-la_model__envelope_5eba0c9b39ead1ee,Ca,envelope_mathematical,-405475.56061235565,Ca-supported,correct
q9z4j7-pqq-la_model__conditioned_La__seed-1_sample-4,q9z4j7-pqq-la_model,q9z4j7-pqq-la_model__envelope_5eba0c9b39ead1ee,Ca,envelope_operational,-405475.56061235565,Ca-supported,correct
q9z4j7-pqq-la_model__conditioned_La__seed-1_sample-4,q9z4j7-pqq-la_model,q9z4j7-pqq-la_model__envelope_5eba0c9b39ead1ee,Ca,envelope_origin,-405478.6283397554,Ca-supported,correct
q9z4j7-pqq-la_model__conditioned_La__seed-1_sample-4,q9z4j7-pqq-la_model,q9z4j7-pqq-la_model__envelope_5eba0c9b39ead1ee,Ca,released_static,-405477.0637286686,Ca-supported,correct
q9z4j7-pqq-la_model__conditioned_La__seed-1_sample-4,q9z4j7-pqq-la_model,q9z4j7-pqq-la_model__envelope_5eba0c9b39ead1ee,Ca,tenfold_precision,-405474.8430694105,Ca-supported,correct
q9z4j7-pqq-la_model__conditioned_La__seed-1_sample-4,q9z4j7-pqq-la_model,q9z4j7-pqq-la_model__envelope_5eba0c9b39ead1ee,Ca,tenfold_strict,-405474.84352959075,Ca-supported,correct
